773582683	20180621	201806	2018	2018.4685	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.53403141361257	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20180721000000	http://www.coast1009.com/politics/vietnam-releases-deports-american-after-more-than-a-month-in-detention/
773582684	20180621	201806	2018	2018.4685	VNM	VIETNAM	VNM								USA	AMERICAN	USA								1	173	173	17	4	-5.0	3	1	3	-3.53403141361257	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20180721000000	http://www.coast1009.com/politics/vietnam-releases-deports-american-after-more-than-a-month-in-detention/
773582685	20180621	201806	2018	2018.4685	VNM	VIETNAM	VNM								USA	AMERICAN	USA								1	173	173	17	4	-5.0	5	1	5	-3.53403141361257	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20180721000000	http://www.coast1009.com/politics/vietnam-releases-deports-american-after-more-than-a-month-in-detention/
773582686	20180714	201807	2018	2018.5315	AUS	VICTORIA	AUS								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	18	3	18	-3.45422068868522	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20180721000000	http://wadk.com/world-news/94507f3aa15f50f2580515bd92c0f073
773582687	20180714	201807	2018	2018.5315	CAN	CANADA	CAN								FRA	PARIS	FRA								1	057	057	05	1	8.0	2	2	2	-3.44827586206897	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	20180721000000	https://www.flamboroughreview.com/whatson-story/8753902-lepage-sits-down-with-opponents-of-new-show/
773582688	20180714	201807	2018	2018.5315	CAN	CANADA	CAN								FRA	PARIS	FRA								1	057	057	05	1	8.0	2	2	2	-3.44827586206897	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20180721000000	https://www.flamboroughreview.com/whatson-story/8753902-lepage-sits-down-with-opponents-of-new-show/
773582689	20180714	201807	2018	2018.5315	CAN	CANADA	CAN								FRA	FRANCE	FRA								1	111	111	11	3	-2.0	2	2	2	-3.44827586206897	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	20180721000000	https://www.flamboroughreview.com/whatson-story/8753902-lepage-sits-down-with-opponents-of-new-show/
773582690	20180714	201807	2018	2018.5315	CAN	CANADA	CAN								FRA	FRANCE	FRA								1	111	111	11	3	-2.0	2	2	2	-3.44827586206897	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	20180721000000	https://www.flamboroughreview.com/whatson-story/8753902-lepage-sits-down-with-opponents-of-new-show/
773582691	20180714	201807	2018	2018.5315	CAN	CANADIAN	CAN								MEX	MEXICO	MEX								0	036	036	03	1	4.0	8	1	8	-1.30813953488372	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20180721000000	https://www.theglobeandmail.com/politics/article-after-tape-leaked-trudeau-dismisses-harpers-claim-that-liberals-do/
773582692	20180714	201807	2018	2018.5315	CAN	CANADA	CAN								idgCVL	INDIGENOUS			idg			CVL			1	040	040	04	1	1.0	4	2	4	-3.44827586206897	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	20180721000000	https://www.flamboroughreview.com/whatson-story/8753902-lepage-sits-down-with-opponents-of-new-show/
